Mean,Top1,Top5,Top10,Pos
1.285,74.0171,99.8718,100.0,413.0
1.514,48.6041,100.0,100.0,414.0
2.1574,29.7229,100.0,100.0,415.0
1.0,100.0,100.0,100.0,416.0
1.3158,82.2055,98.7469,99.2481,417.0
1.0198,99.505,100.0,100.0,418.0
1.4652,63.4328,99.1294,99.8756,419.0
1.0556,98.8889,99.5062,99.5062,420.0
1.0,100.0,100.0,100.0,421.0
1.2878,73.6585,99.7561,100.0,422.0
1.5424,50.4439,100.0,100.0,423.0
1.0,100.0,100.0,100.0,424.0
1.0168,98.3213,100.0,100.0,425.0
1.6989,57.8979,98.4956,99.6833,426.0
2.2769,73.5748,95.0713,96.8725,427.0
1.7325,63.0841,98.1698,98.8318,428.0
1.0,100.0,100.0,100.0,429.0
1.8293,43.0925,99.1323,99.9541,430.0
1.0,100.0,100.0,100.0,431.0
1.1369,93.1384,99.656,99.9235,432.0
1.4943,84.8659,97.5479,98.4291,433.0
4.2384,38.6105,80.41,90.5467,434.0
1.5687,81.3063,97.5225,99.0991,435.0
1.0244,97.6718,100.0,100.0,436.0
1.5305,49.3561,100.0,100.0,437.0
1.0,100.0,100.0,100.0,438.0
2.0428,52.2028,98.957,99.7082,439.0
3.7092,42.3551,75.3986,97.029,440.0
1.0,100.0,100.0,100.0,441.0
2.1952,51.7496,96.5007,98.088,442.0
1.0,100.0,100.0,100.0,443.0
1.0151,99.3548,99.7849,100.0,444.0
4.3344,35.7631,80.2736,89.8848,445.0
1.0021,99.7868,100.0,100.0,446.0
1.779,51.0593,98.9407,99.8941,447.0
1.0,100.0,100.0,100.0,448.0
3.4287,73.8652,90.7092,93.7589,449.0
2.0364,65.4989,95.1168,98.3015,450.0
1.3473,87.334,98.4102,99.406,451.0
1.4023,62.0582,99.7228,100.0,452.0
1.1172,92.4274,99.8963,100.0,453.0
1.2262,86.6391,99.5868,100.0,454.0
2.5465,74.2769,93.0785,95.5579,455.0
1.0633,97.6141,99.6888,99.8963,456.0
1.7853,65.8811,96.8921,98.9754,457.0
2.1268,84.1237,94.433,97.5258,458.0
1.5664,50.8384,100.0,100.0,459.0
1.0338,97.3161,100.0,100.0,460.0
1.1888,96.5278,98.7103,99.1733,461.0
1.5276,61.0454,99.1124,99.4083,462.0
1.1988,90.2231,99.5407,99.7047,463.0
3.7018,16.1974,84.11,99.5146,464.0
1.5748,64.1844,98.1302,99.3875,465.0
1.5436,51.9551,99.4231,100.0,466.0
1.5019,62.9135,98.7277,99.7455,467.0
1.7101,62.6426,98.0038,98.9544,468.0
2.2544,44.0252,96.4465,100.0,469.0
1.9072,58.2704,95.9119,98.2704,470.0
1.1353,94.1416,99.2481,99.6241,471.0
1.0,100.0,100.0,100.0,472.0
1.1396,93.8078,99.353,99.6303,473.0
1.1306,92.7523,99.7248,100.0,474.0
1.6964,54.4394,98.571,99.4973,475.0
1.8336,46.2135,100.0,100.0,476.0
1.9732,58.1048,95.1249,99.4516,477.0
1.1615,83.8475,100.0,100.0,478.0
1.0266,97.6104,100.0,100.0,479.0
1.1949,89.9211,99.3625,99.6357,480.0
1.3802,82.6854,99.0778,99.8794,481.0
1.017,98.3005,100.0,100.0,482.0
1.5146,48.5987,100.0,100.0,483.0
3.5019,41.3998,91.1329,95.0623,484.0
1.1507,85.261,100.0,100.0,485.0
1.4716,55.1806,100.0,100.0,486.0
2.441,27.4312,100.0,100.0,487.0
1.8425,39.5433,99.4328,100.0,488.0
1.0088,99.8246,99.8246,100.0,489.0
1.0,100.0,100.0,100.0,490.0
1.7877,84.7545,95.8781,97.1548,491.0
1.4974,50.3448,100.0,100.0,492.0
1.0095,99.2255,100.0,100.0,493.0
1.5721,56.9492,99.6861,100.0,494.0
1.0051,99.4872,100.0,100.0,495.0
1.0733,97.9557,99.3186,99.8296,496.0
1.6003,93.4473,96.9516,97.9487,497.0
1.1251,96.1735,99.3481,99.6315,498.0
2.6743,51.9915,92.0339,97.1893,499.0
1.0017,99.8316,100.0,100.0,500.0
1.3203,89.9804,97.8816,98.9899,501.0
1.0,100.0,100.0,100.0,502.0
1.2546,88.1469,99.2487,99.5826,503.0
1.1149,95.4243,99.2235,99.9445,504.0
1.0083,99.3344,100.0,100.0,505.0
1.4725,73.6409,99.0939,99.4234,506.0
2.6541,51.2821,94.7763,97.545,507.0
3.4613,61.2473,84.6269,92.1977,508.0
1.9827,63.2145,97.8606,100.0,509.0
1.1225,91.9614,99.8392,100.0,510.0
1.0,100.0,100.0,100.0,511.0
1.8701,53.2275,97.963,99.3651,512.0
1.4015,87.0576,97.8737,99.2868,513.0
1.1394,96.3739,99.0604,99.6038,514.0
1.0,100.0,100.0,100.0,515.0
1.0712,96.7797,99.4479,100.0,516.0
1.4827,51.7268,100.0,100.0,517.0
1.0589,96.5986,99.843,99.843,518.0
1.0,100.0,100.0,100.0,519.0
2.4274,55.2274,89.8843,96.7465,520.0
1.0248,97.9876,100.0,100.0,521.0
1.0387,96.5469,100.0,100.0,522.0
1.0816,95.1728,100.0,100.0,523.0
1.0732,96.6591,99.647,99.8487,524.0
2.2216,47.9753,96.8583,98.825,525.0
1.1319,86.8107,100.0,100.0,526.0
1.4851,51.5354,100.0,100.0,527.0
1.0015,99.8519,100.0,100.0,528.0
1.1281,87.187,100.0,100.0,529.0
1.4866,63.4909,99.3353,99.6307,530.0
2.2786,66.9502,95.4389,97.1154,531.0
1.0037,99.7801,100.0,100.0,532.0
1.1458,95.1895,99.0525,99.9271,533.0
1.181,86.6521,99.7578,100.0,534.0
1.6475,45.3237,100.0,100.0,535.0
1.7191,74.4532,97.8561,99.1511,536.0
1.4703,60.5843,99.5211,100.0,537.0
2.3358,67.6442,91.9772,97.1792,538.0
2.2547,57.9149,94.4524,97.2979,539.0
1.3058,80.0476,99.619,99.8095,540.0
1.0716,98.7234,99.2908,99.7163,541.0
1.9826,85.4277,95.3788,97.7208,542.0
1.0047,99.6228,100.0,100.0,543.0
1.4726,78.4769,99.3503,99.9718,544.0
2.0431,46.7704,97.5012,98.8213,545.0
1.4911,51.9014,99.9296,100.0,546.0
2.4393,62.1425,93.8819,96.5541,547.0
1.0119,99.3259,100.0,100.0,548.0
1.0079,99.537,100.0,100.0,549.0
1.4359,62.6519,99.2818,100.0,550.0
1.9011,37.8777,100.0,100.0,551.0
1.0689,98.3562,99.3607,99.863,552.0
1.9379,69.9708,96.6262,98.6685,553.0
1.0308,98.3914,99.933,100.0,554.0
1.0013,99.8667,100.0,100.0,555.0
1.2437,87.9447,99.0338,99.7804,556.0
1.0665,97.1129,99.6938,99.8688,557.0
1.0026,99.7386,100.0,100.0,558.0
1.0,100.0,100.0,100.0,559.0
1.6644,66.8707,97.398,98.9692,560.0
1.0,100.0,100.0,100.0,561.0
1.0,100.0,100.0,100.0,562.0
1.0147,99.0009,100.0,100.0,563.0
1.0798,95.8809,99.8733,100.0,564.0
1.0279,97.8454,100.0,100.0,565.0
2.0156,34.5902,99.4613,100.0,566.0
3.2124,22.8815,87.7136,99.2749,567.0
1.011,98.9011,100.0,100.0,568.0
1.719,71.2895,97.2019,98.8443,569.0
1.4471,56.2171,99.8785,100.0,570.0
1.2778,88.2626,99.3131,99.8182,571.0
1.2933,78.5268,99.214,99.8186,572.0
1.0,100.0,100.0,100.0,573.0
1.0287,98.3852,99.9203,99.9601,574.0
2.1282,72.3841,94.7681,97.2652,575.0
1.0036,99.9408,99.9408,100.0,576.0
1.8412,39.0071,99.7709,100.0,577.0
3.1296,71.6274,93.5611,95.1512,578.0
1.0881,94.189,99.9418,99.9418,579.0
1.0599,97.6163,99.7674,99.8837,580.0
1.786,87.6744,95.1744,97.8488,581.0
1.5672,50.4099,99.4103,99.768,582.0
1.6332,64.8127,97.6586,99.5986,583.0
1.0011,99.9427,100.0,100.0,584.0
1.5686,61.0986,99.6813,99.7188,585.0
1.0022,99.7758,100.0,100.0,586.0
1.9535,53.6458,96.5495,98.6421,587.0
1.5081,49.4815,100.0,100.0,588.0
1.0022,99.7788,100.0,100.0,589.0
