Mean,Top1,Top5,Top10,Pos
1.8252,82.0513,95.4545,97.669,141.0
1.1516,92.1296,98.9583,100.0,142.0
1.0,100.0,100.0,100.0,143.0
1.0,100.0,100.0,100.0,144.0
1.0,100.0,100.0,100.0,145.0
1.5103,69.5205,96.9178,100.0,146.0
1.0306,97.2789,100.0,100.0,147.0
1.3265,85.3741,99.3197,99.3197,148.0
1.034,98.9796,99.6599,100.0,149.0
1.1419,85.8108,100.0,100.0,150.0
1.0,100.0,100.0,100.0,151.0
2.5068,69.0476,92.1769,95.5782,152.0
1.4223,80.4054,97.6351,99.6622,153.0
1.1879,90.3803,99.7763,100.0,154.0
2.0068,76.3514,91.8919,95.9459,155.0
1.0133,99.3333,100.0,100.0,156.0
1.04,97.6667,100.0,100.0,157.0
1.5033,72.6269,97.351,99.3377,158.0
1.0066,99.6689,100.0,100.0,159.0
1.0,100.0,100.0,100.0,160.0
1.0265,97.351,100.0,100.0,161.0
1.0,100.0,100.0,100.0,162.0
1.0,100.0,100.0,100.0,163.0
1.4052,89.5425,97.3856,98.0392,164.0
1.0195,98.0519,100.0,100.0,165.0
1.0714,96.1039,100.0,100.0,166.0
1.3032,69.6774,100.0,100.0,167.0
1.0422,98.0519,100.0,100.0,168.0
1.1592,87.2611,100.0,100.0,169.0
1.7401,74.6711,97.0395,98.6842,170.0
1.949,69.9575,93.6306,98.7261,171.0
1.0191,98.0892,100.0,100.0,172.0
1.6058,83.4072,98.0274,98.7869,173.0
1.4126,82.7604,98.4792,99.3542,174.0
1.0375,98.125,100.0,100.0,175.0
1.0,100.0,100.0,100.0,176.0
1.3219,72.8125,100.0,100.0,177.0
1.55,45.0,100.0,100.0,178.0
2.7792,45.0521,90.1562,98.4375,179.0
1.0123,98.7654,100.0,100.0,180.0
1.0366,97.2561,100.0,100.0,181.0
1.0,100.0,100.0,100.0,182.0
1.592,80.7771,96.0123,97.546,183.0
1.5576,83.0303,94.5455,100.0,184.0
1.0301,96.988,100.0,100.0,185.0
1.8713,83.8323,94.9102,97.6048,186.0
1.0179,98.2143,100.0,100.0,187.0
1.0345,96.9428,100.0,100.0,188.0
1.2791,90.6312,98.8166,98.8166,189.0
1.1265,96.7647,98.8235,99.7059,190.0
1.0,100.0,100.0,100.0,191.0
1.2035,81.9767,100.0,100.0,192.0
1.6066,78.876,96.8023,99.4186,193.0
1.0193,99.2293,99.8555,100.0,194.0
1.0491,97.9769,99.422,100.0,195.0
1.3992,95.155,96.9961,98.8372,196.0
1.0431,97.4138,100.0,100.0,197.0
1.04,96.0,100.0,100.0,198.0
1.0,100.0,100.0,100.0,199.0
1.0,100.0,100.0,100.0,200.0
1.0876,91.8079,100.0,100.0,201.0
1.0341,96.5909,100.0,100.0,202.0
1.161,91.8079,99.435,100.0,203.0
1.2416,85.9551,100.0,100.0,204.0
1.0908,94.2737,99.8138,100.0,205.0
1.4153,62.7119,100.0,100.0,206.0
1.0,100.0,100.0,100.0,207.0
1.3398,68.9687,99.8158,100.0,208.0
2.3471,72.1612,90.3846,98.3516,209.0
2.7145,71.4549,90.6998,95.3039,210.0
1.081,97.9742,99.4475,99.4475,211.0
1.2162,78.3784,100.0,100.0,212.0
1.2324,90.8108,100.0,100.0,213.0
1.0474,99.0893,99.5446,100.0,214.0
1.0179,98.5663,100.0,100.0,215.0
1.0161,98.3871,100.0,100.0,216.0
1.1183,88.7097,100.0,100.0,217.0
1.4703,81.3514,97.2973,98.9189,218.0
1.2518,89.3939,99.1979,99.8663,219.0
5.735,55.7377,77.0492,85.5191,220.0
1.0802,93.8503,99.7326,100.0,221.0
1.0,100.0,100.0,100.0,222.0
2.062,78.4468,93.281,96.9459,223.0
1.0,100.0,100.0,100.0,224.0
1.1206,95.0087,98.8656,100.0,225.0
1.2094,92.4084,98.1675,99.4764,226.0
1.2561,88.8889,99.4792,99.8264,227.0
1.1269,94.3005,98.7047,100.0,228.0
1.0521,95.3125,100.0,100.0,229.0
1.0,100.0,100.0,100.0,230.0
1.0052,99.7423,100.0,100.0,231.0
4.7704,55.3571,78.0612,86.2245,232.0
1.154,94.9495,99.2424,99.7475,233.0
2.0505,68.6869,93.4343,98.9899,234.0
2.6596,82.4468,90.4255,93.0851,235.0
1.4485,83.5427,97.2362,98.995,236.0
1.115,94.5,99.5,100.0,237.0
1.005,99.75,100.0,100.0,238.0
2.3485,77.6094,94.8653,96.3805,239.0
1.191,95.1396,97.5369,100.0,240.0
1.1034,96.798,99.5074,99.5074,241.0
1.0858,97.7941,99.5098,100.0,242.0
1.2296,89.0523,98.6111,100.0,243.0
1.0,100.0,100.0,100.0,244.0
3.237,72.1545,87.3171,93.9024,245.0
1.0,100.0,100.0,100.0,246.0
1.2233,94.4175,97.0874,100.0,247.0
1.2791,73.301,100.0,100.0,248.0
1.0,100.0,100.0,100.0,249.0
1.2536,91.866,98.5646,100.0,250.0
1.0,100.0,100.0,100.0,251.0
1.0071,99.2925,100.0,100.0,252.0
1.0967,91.0377,100.0,100.0,253.0
1.0188,99.061,100.0,100.0,254.0
1.4155,82.6291,98.1221,99.061,255.0
1.7958,64.241,96.2441,100.0,256.0
1.2558,95.5814,97.907,99.7674,257.0
3.7298,64.2523,79.8287,90.6542,258.0
1.0417,98.1481,99.537,100.0,259.0
1.0,100.0,100.0,100.0,260.0
1.1371,93.0685,99.2991,100.0,261.0
2.6991,53.4722,89.1204,96.2963,262.0
1.0,100.0,100.0,100.0,263.0
2.2798,64.0017,93.957,97.0424,264.0
1.1835,88.5321,99.3119,99.7706,265.0
1.0822,95.2055,99.7717,100.0,266.0
2.5876,64.2857,91.0138,96.3134,267.0
1.0,100.0,100.0,100.0,268.0
2.2336,57.9613,94.122,97.3958,269.0
1.3571,88.0952,97.7679,99.1071,270.0
1.0,100.0,100.0,100.0,271.0
1.0262,97.3799,100.0,100.0,272.0
1.0,100.0,100.0,100.0,273.0
1.4902,92.8311,96.0699,97.5983,274.0
1.8354,71.1957,96.4855,97.5,275.0
1.1522,93.2609,99.5652,100.0,276.0
1.4268,85.5072,97.6087,99.3478,277.0
1.3734,88.7446,97.7633,99.3146,278.0
1.1245,87.5536,100.0,100.0,279.0
1.0932,91.1017,100.0,100.0,280.0
1.5965,83.5461,96.1702,98.2979,281.0
1.3638,88.4397,98.156,98.7234,282.0
2.4895,36.7647,96.0084,98.5294,283.0
3.589,70.339,85.8051,91.7373,284.0
1.0,100.0,100.0,100.0,285.0
2.121,80.4288,92.9461,96.4039,286.0
1.2602,94.4672,98.6339,98.7705,287.0
1.2783,79.3374,99.1803,100.0,288.0
1.2449,91.6327,98.5714,99.7959,289.0
1.3062,89.2954,98.4417,99.5935,290.0
1.0,100.0,100.0,100.0,291.0
1.0121,99.5951,100.0,100.0,292.0
5.0471,62.8415,84.2896,90.4372,293.0
1.008,99.1968,100.0,100.0,294.0
1.084,91.6,100.0,100.0,295.0
3.784,67.4291,90.2699,92.0378,296.0
1.7149,78.5141,95.1807,98.996,297.0
1.3086,87.2045,98.4728,99.6082,298.0
3.6409,76.7615,87.6694,91.5312,299.0
1.0,100.0,100.0,100.0,300.0
1.5494,63.6364,100.0,100.0,301.0
1.0197,98.8189,100.0,100.0,302.0
1.0593,96.4427,99.8024,100.0,303.0
2.2262,77.9762,92.8571,97.0238,304.0
1.0079,99.4094,100.0,100.0,305.0
1.0875,93.9599,99.7093,100.0,306.0
2.9324,71.3642,88.4813,92.9215,307.0
1.778,93.565,95.6885,96.5894,308.0
1.0051,99.7475,100.0,100.0,309.0
1.021,99.2366,100.0,100.0,310.0
1.0189,98.8679,100.0,100.0,311.0
1.0075,99.2537,100.0,100.0,312.0
1.0,100.0,100.0,100.0,313.0
1.2069,89.9009,98.513,100.0,314.0
1.0,100.0,100.0,100.0,315.0
1.113,97.2222,99.4444,99.4444,316.0
1.2855,83.6111,98.3642,99.9383,317.0
1.008,99.321,100.0,100.0,318.0
1.0,100.0,100.0,100.0,319.0
1.0,100.0,100.0,100.0,320.0
1.0,100.0,100.0,100.0,321.0
1.1232,89.8551,99.6377,100.0,322.0
1.6975,80.0725,93.6594,98.1884,323.0
1.5344,73.6101,96.3899,99.639,324.0
1.1432,92.2984,98.917,100.0,325.0
1.0,100.0,100.0,100.0,326.0
1.018,99.2806,100.0,100.0,327.0
2.9103,57.841,87.9181,95.6287,328.0
1.0,100.0,100.0,100.0,329.0
1.169,83.0961,100.0,100.0,330.0
