Mean,Top1,Top5,Top10,Pos
1.0,100.0,100.0,100.0,141.0
1.1952,84.589,100.0,100.0,142.0
1.1039,91.895,100.0,100.0,143.0
1.4954,63.3562,98.9726,99.3151,144.0
1.0,100.0,100.0,100.0,145.0
1.0101,98.9865,100.0,100.0,146.0
1.4392,63.1757,100.0,100.0,147.0
1.2804,76.3514,99.6622,100.0,148.0
1.5235,47.651,100.0,100.0,149.0
1.0,100.0,100.0,100.0,150.0
1.1267,87.3333,100.0,100.0,151.0
1.0,100.0,100.0,100.0,152.0
1.8411,57.4444,99.3333,99.6667,153.0
1.7188,45.4415,99.0728,100.0,154.0
1.2517,90.2685,98.3221,99.3289,155.0
1.0265,98.9404,100.0,100.0,156.0
1.4967,52.9605,99.3421,100.0,157.0
1.2092,91.2854,98.4749,100.0,158.0
1.0065,99.3464,100.0,100.0,159.0
1.3673,78.5088,99.7807,100.0,160.0
4.0053,25.4902,80.2832,93.4096,161.0
1.5097,49.026,100.0,100.0,162.0
1.1895,81.6993,100.0,100.0,163.0
1.9559,66.1765,96.2418,98.0392,164.0
1.013,98.7013,100.0,100.0,165.0
1.0,100.0,100.0,100.0,166.0
1.3871,75.8065,100.0,100.0,167.0
1.293,85.6688,98.7261,100.0,168.0
1.7062,80.5556,94.3376,98.7179,169.0
1.3407,74.6835,99.1561,100.0,170.0
1.3417,83.805,97.2222,100.0,171.0
1.5135,52.0833,99.7917,100.0,172.0
1.1588,91.6875,99.4375,100.0,173.0
1.4146,64.648,100.0,100.0,174.0
1.6047,70.5191,98.669,99.3789,175.0
1.5093,57.764,100.0,100.0,176.0
1.5963,40.3727,100.0,100.0,177.0
3.2669,25.5112,89.9284,96.6258,178.0
1.3661,76.8405,98.6196,99.2331,179.0
1.2805,71.9512,100.0,100.0,180.0
1.0244,97.561,100.0,100.0,181.0
1.8931,76.7296,94.3396,97.1698,182.0
1.4787,58.5366,99.6951,99.6951,183.0
1.6434,45.0505,100.0,100.0,184.0
1.0848,95.7576,100.0,100.0,185.0
1.3455,87.7033,98.7805,98.7805,186.0
1.5095,57.5859,99.596,99.798,187.0
1.0689,96.1078,99.4012,100.0,188.0
1.0629,96.507,100.0,100.0,189.0
1.4306,59.127,100.0,100.0,190.0
1.0,100.0,100.0,100.0,191.0
1.7104,54.5732,98.7805,100.0,192.0
1.3052,82.5301,99.6988,100.0,193.0
1.5588,47.7941,99.8529,100.0,194.0
1.3216,69.5906,100.0,100.0,195.0
1.5765,62.2549,97.6471,100.0,196.0
1.6176,76.7647,95.5882,98.8235,197.0
1.0058,99.4186,100.0,100.0,198.0
1.4787,59.4894,99.8555,100.0,199.0
1.0,100.0,100.0,100.0,200.0
1.3882,70.7129,99.422,100.0,201.0
2.1054,23.0843,100.0,100.0,202.0
2.5756,28.6127,97.6879,98.8439,203.0
1.5848,50.5714,100.0,100.0,204.0
1.3143,71.1429,100.0,100.0,205.0
2.1781,63.3333,90.5714,97.7143,206.0
1.988,74.5665,92.2447,98.0732,207.0
1.4943,81.25,97.1591,100.0,208.0
1.2584,93.8202,97.7528,99.4382,209.0
1.1554,88.1356,99.7175,100.0,210.0
1.0,100.0,100.0,100.0,211.0
2.6755,60.4167,88.9815,97.2222,212.0
1.0,100.0,100.0,100.0,213.0
1.0432,95.6757,100.0,100.0,214.0
1.4501,57.1301,100.0,100.0,215.0
2.0209,34.5365,100.0,100.0,216.0
2.1238,34.4652,99.492,100.0,217.0
1.0665,94.9468,100.0,100.0,218.0
1.6364,44.1176,100.0,100.0,219.0
1.371,66.3978,100.0,100.0,220.0
1.4947,50.5319,100.0,100.0,221.0
1.9681,77.7482,93.4397,96.0106,222.0
1.044,95.5959,100.0,100.0,223.0
1.0078,99.2228,100.0,100.0,224.0
1.555,81.3144,94.9313,99.8282,225.0
2.7033,45.2007,92.2339,96.4223,226.0
2.8351,46.8048,88.9465,96.6321,227.0
1.0567,97.1649,100.0,100.0,228.0
2.8359,45.2991,89.4872,99.6581,229.0
1.0153,98.4694,100.0,100.0,230.0
1.6301,45.5782,100.0,100.0,231.0
4.3792,47.9718,78.2187,88.8007,232.0
1.2857,83.1633,98.9796,100.0,233.0
1.0,100.0,100.0,100.0,234.0
1.1066,94.1624,99.4924,100.0,235.0
1.0151,99.4975,100.0,100.0,236.0
1.8759,79.3367,93.6224,96.6837,237.0
1.1432,88.191,100.0,100.0,238.0
1.0,100.0,100.0,100.0,239.0
1.4121,85.4271,97.4874,99.4975,240.0
1.0,100.0,100.0,100.0,241.0
4.219,35.5387,80.4377,90.7071,242.0
1.0124,99.2574,100.0,100.0,243.0
4.9954,50.4583,81.3333,89.5833,244.0
2.5173,68.6469,93.0693,96.5347,245.0
1.0244,99.5122,99.5122,100.0,246.0
1.4691,82.5301,96.0645,99.3932,247.0
2.6071,80.3571,90.051,94.3878,248.0
1.5049,51.699,99.7573,100.0,249.0
1.1772,94.1748,98.301,100.0,250.0
1.1987,92.8686,98.4776,99.8397,251.0
3.3421,64.3608,87.1278,95.6392,252.0
1.0,100.0,100.0,100.0,253.0
2.3593,66.3415,94.7154,96.4228,254.0
1.7705,50.7649,98.0676,99.0338,255.0
1.51,83.8517,97.4482,99.2424,256.0
1.0881,97.381,99.5238,99.5238,257.0
1.3373,79.5853,99.0431,99.7608,258.0
1.4572,83.567,96.5732,100.0,259.0
1.407,66.7442,99.5349,100.0,260.0
1.5,50.0,100.0,100.0,261.0
2.328,43.3948,94.7005,99.5392,262.0
1.4124,76.8049,98.7711,99.3088,263.0
1.0159,98.6364,100.0,100.0,264.0
1.65,82.9545,95.1515,99.0909,265.0
2.8229,43.5897,90.7164,95.9578,266.0
2.7674,64.8048,89.4595,94.955,267.0
1.2399,76.009,100.0,100.0,268.0
1.0336,97.3094,100.0,100.0,269.0
1.3097,78.7611,99.5575,100.0,270.0
2.3978,40.4444,96.4444,98.6667,271.0
1.5,50.0,100.0,100.0,272.0
1.7804,68.5931,93.9105,99.6753,273.0
1.6217,83.4058,96.087,98.4783,274.0
1.5343,53.2904,99.7854,100.0,275.0
1.0,100.0,100.0,100.0,276.0
1.1835,85.443,99.1561,100.0,277.0
1.3003,86.4979,98.5935,99.6484,278.0
1.4307,57.8431,100.0,100.0,279.0
1.5,50.0,100.0,100.0,280.0
1.0,100.0,100.0,100.0,281.0
1.4607,53.9256,100.0,100.0,282.0
1.6915,54.6832,99.0358,100.0,283.0
1.0041,99.5885,100.0,100.0,284.0
1.2066,91.7355,98.3471,99.5868,285.0
2.1202,44.2623,95.4918,97.1311,286.0
1.5469,57.2109,100.0,100.0,287.0
2.4208,64.8224,90.9836,96.7213,288.0
1.0061,99.7976,100.0,100.0,289.0
1.0161,98.7903,100.0,100.0,290.0
1.9788,64.6841,93.3804,99.5968,291.0
1.3253,67.6037,100.0,100.0,292.0
2.2096,43.745,96.6989,98.7317,293.0
1.5023,86.0119,96.9577,98.9418,294.0
1.252,92.126,98.4252,99.6063,295.0
1.8102,71.3058,95.853,98.5236,296.0
1.0311,98.0545,100.0,100.0,297.0
1.5895,62.2568,100.0,100.0,298.0
1.8615,45.4929,99.1245,100.0,299.0
1.9927,79.5071,92.0233,97.0428,300.0
1.0,100.0,100.0,100.0,301.0
5.431,35.0515,81.8983,91.8919,302.0
1.8178,71.8547,94.1634,98.8327,303.0
1.9923,33.9423,100.0,100.0,304.0
1.5135,48.8462,100.0,100.0,305.0
1.6141,67.5449,96.6987,100.0,306.0
2.2835,56.9923,93.8697,97.1264,307.0
1.133,91.126,99.5229,100.0,308.0
2.4734,34.0938,94.6134,97.7186,309.0
1.0701,92.9924,100.0,100.0,310.0
1.605,78.239,95.8491,99.8113,311.0
1.4229,81.7669,97.9323,98.6842,312.0
1.9529,65.9758,94.1937,96.8209,313.0
1.0805,93.9451,99.8752,100.0,314.0
1.0056,99.6255,100.0,100.0,315.0
1.2286,84.9442,99.2565,99.2565,316.0
1.0,100.0,100.0,100.0,317.0
1.0,100.0,100.0,100.0,318.0
1.4926,50.7353,100.0,100.0,319.0
1.4613,81.7958,97.048,99.262,320.0
1.0018,99.8175,100.0,100.0,321.0
3.0723,70.5105,90.2214,93.9729,322.0
1.2091,93.0909,98.3636,99.6364,323.0
1.0169,98.6715,100.0,100.0,324.0
1.5973,65.5718,97.5669,98.7226,325.0
1.0791,92.0863,100.0,100.0,326.0
4.9455,55.697,83.6364,89.5758,327.0
1.0089,99.1071,100.0,100.0,328.0
2.3088,43.4053,96.7626,99.4604,329.0
1.0,100.0,100.0,100.0,330.0
1.3416,67.0225,100.0,100.0,331.0
4.577,43.4416,79.7834,85.7401,332.0
1.0,100.0,100.0,100.0,333.0
1.1537,85.5124,100.0,100.0,334.0
1.1201,94.523,99.6466,100.0,335.0
1.121,91.4311,99.6466,100.0,336.0
1.016,99.1135,100.0,100.0,337.0
2.9857,23.6842,88.6257,99.4737,338.0
1.014,98.9474,100.0,100.0,339.0
1.7381,63.4449,96.8989,98.3683,340.0
