Mean,Top1,Top5,Top10,Pos
1.3322,87.7622,100.0,100.0,141.0
6.9005,20.024,66.1871,82.0144,142.0
2.0008,71.4517,92.0833,97.9167,143.0
4.3125,27.7778,40.9722,100.0,144.0
1.0,100.0,100.0,100.0,145.0
6.4011,33.2184,41.3793,97.931,146.0
1.2414,89.6552,100.0,100.0,147.0
1.0,100.0,100.0,100.0,148.0
5.5759,6.5517,66.2069,90.3448,149.0
2.682,73.9796,87.415,94.5578,150.0
3.5907,45.6916,74.3764,98.8662,151.0
3.0249,45.805,81.5193,97.3923,152.0
2.8469,69.0476,69.3878,100.0,153.0
4.4048,38.4354,45.2381,99.6599,154.0
10.1409,34.5638,49.6644,51.0067,155.0
1.78,22.0,100.0,100.0,156.0
1.3642,86.755,98.6755,100.0,157.0
1.5232,47.6821,100.0,100.0,158.0
2.362,80.9051,84.5475,98.0132,159.0
1.7974,20.915,100.0,100.0,160.0
1.9548,72.1133,94.9346,96.732,161.0
13.3257,28.6184,30.9211,32.2368,162.0
2.7124,37.2549,99.3464,100.0,163.0
2.9581,19.6774,98.0645,100.0,164.0
1.0,100.0,100.0,100.0,165.0
1.0737,97.7564,100.0,100.0,166.0
1.5323,85.4839,100.0,100.0,167.0
3.0669,42.6752,95.8599,100.0,168.0
1.0,100.0,100.0,100.0,169.0
6.6682,41.8239,44.4969,54.717,170.0
1.0833,97.6042,100.0,100.0,171.0
1.0186,98.1366,100.0,100.0,172.0
1.0,100.0,100.0,100.0,173.0
5.6579,23.8613,68.53,71.2215,174.0
1.7919,25.1553,100.0,100.0,175.0
3.9783,19.2547,63.6646,98.7578,176.0
1.2212,93.107,99.177,100.0,177.0
5.1235,72.3765,72.8395,75.9259,178.0
3.4506,19.4444,86.4198,98.1481,179.0
3.8899,31.07,71.3992,95.5761,180.0
2.1585,61.5854,100.0,100.0,181.0
3.5384,65.8586,68.4848,100.0,182.0
1.3343,66.8675,100.0,100.0,183.0
4.1536,11.1446,89.1566,98.7952,184.0
2.6581,60.0904,85.5422,100.0,185.0
1.1198,94.012,98.8024,100.0,186.0
1.1012,92.8571,100.0,100.0,187.0
1.6598,57.1006,100.0,100.0,188.0
1.0058,99.4152,100.0,100.0,189.0
1.0,100.0,100.0,100.0,190.0
1.0322,96.7836,100.0,100.0,191.0
5.1996,38.3721,56.2016,100.0,192.0
10.145,31.1657,36.8497,47.2543,193.0
1.9306,52.0231,100.0,100.0,194.0
6.7616,4.0698,4.6512,100.0,195.0
2.6792,45.9538,98.8439,100.0,196.0
7.0549,22.8324,46.2428,48.5549,197.0
1.4636,90.1541,93.0636,100.0,198.0
2.5434,26.8786,83.237,99.422,199.0
1.6475,83.1418,100.0,100.0,200.0
5.1092,10.3448,20.1149,100.0,201.0
3.5374,46.2644,51.1494,100.0,202.0
3.4489,19.8864,96.875,100.0,203.0
2.2787,58.3804,83.2392,100.0,204.0
3.5084,32.0225,71.3483,98.3146,205.0
1.0056,99.4382,100.0,100.0,206.0
1.7778,85.9699,94.6328,97.4576,207.0
6.6574,35.0926,56.1111,71.9444,208.0
1.0,100.0,100.0,100.0,209.0
8.1902,13.8587,61.6848,63.0435,210.0
5.4212,33.9674,40.2174,97.2826,211.0
7.5788,16.8478,17.9348,100.0,212.0
2.1676,41.0811,100.0,100.0,213.0
1.173,89.1892,100.0,100.0,214.0
3.7742,7.5269,100.0,100.0,215.0
4.9827,33.4759,62.0321,87.7005,216.0
5.2926,6.383,70.2128,91.2234,217.0
1.5452,46.5426,100.0,100.0,218.0
1.9339,51.5873,100.0,100.0,219.0
1.9474,5.2632,100.0,100.0,220.0
3.0625,31.25,100.0,100.0,221.0
1.7668,75.6477,98.9637,100.0,222.0
1.0,100.0,100.0,100.0,223.0
1.0102,99.4898,100.0,100.0,224.0
5.7966,15.7265,57.4359,82.5641,225.0
4.3486,30.017,73.6395,91.8367,226.0
2.5319,76.379,77.665,100.0,227.0
1.6742,53.7879,100.0,100.0,228.0
4.8206,16.3283,58.9679,95.2623,229.0
5.0144,22.1658,57.6142,95.6853,230.0
6.2197,24.188,63.6752,73.8462,231.0
1.0352,98.2412,100.0,100.0,232.0
13.1717,32.3283,49.8325,55.0251,233.0
1.691,43.7186,99.7487,100.0,234.0
1.5647,56.7164,99.005,100.0,235.0
1.0398,99.005,100.0,100.0,236.0
2.4975,49.2574,100.0,100.0,237.0
1.0,100.0,100.0,100.0,238.0
1.11,95.8949,100.0,100.0,239.0
1.0,100.0,100.0,100.0,240.0
2.4299,28.7954,100.0,100.0,241.0
6.5253,25.8987,57.8431,61.0294,242.0
1.2366,95.3659,96.8293,100.0,243.0
3.4712,58.8141,59.6154,99.5192,244.0
3.9662,34.2995,78.5024,80.6763,245.0
1.0,100.0,100.0,100.0,246.0
5.2296,43.9103,63.101,86.5785,247.0
5.0167,19.378,46.4115,99.2823,248.0
2.1555,76.1563,89.5933,95.2153,249.0
4.2429,31.4286,49.0476,100.0,250.0
1.281,74.2857,100.0,100.0,251.0
10.2919,16.2679,43.7799,57.4163,252.0
3.9479,74.1706,76.5403,80.5687,253.0
5.9368,23.4597,52.4487,90.8373,254.0
8.4171,9.0409,34.434,75.0,255.0
3.36,55.0,87.5,92.5,256.0
4.2962,30.9155,75.5477,84.8983,257.0
11.7214,18.8889,37.0238,45.5556,258.0
2.2837,74.186,74.4186,100.0,259.0
6.4772,21.0046,42.0091,99.5434,260.0
7.7569,39.0432,59.0278,68.287,261.0
1.2489,92.0814,99.5475,99.5475,262.0
17.8548,13.7097,40.8986,44.7773,263.0
2.872,57.803,82.7273,98.1818,264.0
2.6622,15.7658,100.0,100.0,265.0
1.2909,85.4545,99.0909,100.0,266.0
10.1192,26.6816,31.2407,38.7892,267.0
7.3912,25.8752,52.4353,64.5358,268.0
1.0,100.0,100.0,100.0,269.0
1.0045,99.5536,100.0,100.0,270.0
2.7388,10.4911,97.0982,100.0,271.0
5.0225,33.1081,33.5586,99.7748,272.0
2.7656,25.8929,99.1071,100.0,273.0
3.509,18.9189,84.3844,95.7958,274.0
1.0,100.0,100.0,100.0,275.0
4.2634,34.1518,82.1429,88.8393,276.0
5.4576,34.8667,58.5778,80.2222,277.0
3.0679,40.3451,73.348,100.0,278.0
1.1938,88.1057,99.5595,100.0,279.0
1.0173,98.2684,100.0,100.0,280.0
3.7857,20.1299,74.4589,100.0,281.0
1.0304,97.3913,100.0,100.0,282.0
3.4231,19.2308,100.0,100.0,283.0
1.188,90.5983,100.0,100.0,284.0
1.0043,99.5745,100.0,100.0,285.0
4.2229,17.5,97.9167,100.0,286.0
2.6,20.0,100.0,100.0,287.0
3.1143,23.0716,97.7273,99.7934,288.0
1.0,100.0,100.0,100.0,289.0
1.5388,46.1224,100.0,100.0,290.0
3.8693,19.5021,79.4606,93.7759,291.0
3.7152,32.377,64.3443,100.0,292.0
3.0772,48.9837,73.1707,98.1707,293.0
1.0,100.0,100.0,100.0,294.0
8.778,12.6,13.8,100.0,295.0
6.6996,9.6774,54.2339,88.9113,296.0
4.3387,1.4113,78.8306,97.1774,297.0
1.0757,92.4303,100.0,100.0,298.0
7.1011,7.6975,47.0549,73.6948,299.0
3.1786,24.17,78.6853,100.0,300.0
2.9246,66.8651,71.0317,99.2063,301.0
6.9501,51.6213,54.1505,56.6148,302.0
1.9604,73.6057,91.4397,99.2218,303.0
5.7694,22.4806,32.1705,97.6744,304.0
5.5807,19.8819,58.4646,89.5669,305.0
1.8831,66.8582,100.0,100.0,306.0
1.0038,99.6169,100.0,100.0,307.0
3.3282,41.2214,100.0,100.0,308.0
1.6502,46.7681,98.8593,100.0,309.0
1.0,100.0,100.0,100.0,310.0
7.2228,30.8989,30.8989,99.6255,311.0
3.3413,25.7605,97.0215,99.2395,312.0
2.3427,32.7715,100.0,100.0,313.0
2.6504,17.2932,100.0,100.0,314.0
3.2756,63.0556,80.8642,86.1111,315.0
2.1734,60.8856,100.0,100.0,316.0
3.1778,60.1852,88.7037,95.9259,317.0
3.4188,44.1789,76.5931,97.4265,318.0
3.8901,3.663,100.0,100.0,319.0
6.6881,25.9888,51.4055,73.6194,320.0
13.5082,27.0726,50.861,70.2952,321.0
1.0,100.0,100.0,100.0,322.0
1.0,100.0,100.0,100.0,323.0
1.0,100.0,100.0,100.0,324.0
5.6684,28.8455,62.4101,79.7662,325.0
3.4268,24.1071,97.6786,100.0,326.0
1.5295,49.1964,100.0,100.0,327.0
4.2969,71.7435,78.7648,81.2411,328.0
3.008,66.3416,82.9492,89.6277,329.0
1.0,100.0,100.0,100.0,330.0
1.0,100.0,100.0,100.0,331.0
7.9437,60.5927,65.9918,68.9554,332.0
1.9614,25.614,98.5965,100.0,333.0
1.3175,87.8947,100.0,100.0,334.0
1.0,100.0,100.0,100.0,335.0
11.2482,21.6549,37.2066,42.3122,336.0
2.9878,45.3125,94.7917,98.4375,337.0
5.9827,29.0657,29.4118,100.0,338.0
2.4103,47.7586,90.3448,100.0,339.0
2.6729,65.9247,67.1233,100.0,340.0
4.0828,40.1724,72.069,91.3793,341.0
7.1701,23.2306,51.2557,57.7055,342.0
7.1791,26.3719,52.3753,76.1848,343.0
5.8065,14.2694,56.2785,89.3265,344.0
1.0,100.0,100.0,100.0,345.0
1.0,100.0,100.0,100.0,346.0
6.7761,43.6588,54.9944,58.8103,347.0
1.0,100.0,100.0,100.0,348.0
1.0298,97.0199,100.0,100.0,349.0
1.0,100.0,100.0,100.0,350.0
3.7327,26.8977,100.0,100.0,351.0
1.7131,67.377,100.0,100.0,352.0
4.5421,21.5255,80.6189,99.3485,353.0
1.0,100.0,100.0,100.0,354.0
7.1498,16.9381,42.3453,93.4853,355.0
1.5946,56.3034,98.2906,100.0,356.0
1.0,100.0,100.0,100.0,357.0
8.6831,21.8817,57.957,75.8065,358.0
4.2365,35.873,38.7302,99.6825,359.0
3.3996,18.6646,89.2744,100.0,360.0
1.0,100.0,100.0,100.0,361.0
15.6156,18.4211,46.4912,53.741,362.0
1.6759,77.4691,100.0,100.0,363.0
5.668,42.1843,67.5466,80.5383,364.0
3.8282,23.641,79.5385,97.2308,365.0
2.0917,41.896,100.0,100.0,366.0
2.7106,61.0941,81.7485,99.6933,367.0
2.9035,55.3862,85.8232,91.6159,368.0
2.1768,10.6707,97.561,99.0854,369.0
4.3286,72.7356,79.0527,84.8024,370.0
2.8475,16.1111,83.8384,98.6869,371.0
2.7394,12.7273,100.0,100.0,372.0
2.7467,84.8439,85.5992,85.8006,373.0
1.0,100.0,100.0,100.0,374.0
2.7199,71.0843,71.3855,100.0,375.0
2.594,80.8058,86.4114,92.7177,376.0
1.2829,91.7665,100.0,100.0,377.0
1.0,100.0,100.0,100.0,378.0
1.0,100.0,100.0,100.0,379.0
7.6438,50.2985,73.9701,78.2985,380.0
1.642,41.1243,99.4083,99.7041,381.0
4.1809,23.9921,68.5841,98.3284,382.0
2.9404,69.0407,80.814,100.0,383.0
1.2907,70.9302,100.0,100.0,384.0
2.5161,84.4347,90.7212,93.2749,385.0
2.0957,63.4783,100.0,100.0,386.0
1.0,100.0,100.0,100.0,387.0
1.0435,95.6522,100.0,100.0,388.0
4.701,16.3285,41.1594,100.0,389.0
8.1696,53.1884,61.715,66.3527,390.0
1.7464,25.3602,100.0,100.0,391.0
1.0245,97.5504,100.0,100.0,392.0
8.3072,26.6382,58.3571,61.9183,393.0
3.4744,54.5775,73.169,92.1127,394.0
2.7022,18.3521,89.3258,94.6629,395.0
3.2922,64.5565,85.9244,91.69,396.0
1.1402,92.9434,98.6072,100.0,397.0
1.0,100.0,100.0,100.0,398.0
4.3157,10.6019,66.3426,92.8241,399.0
2.1884,42.9363,99.723,100.0,400.0
2.6928,50.0,92.8375,98.8981,401.0
4.6662,59.2746,71.9008,72.4518,402.0
1.1818,90.9091,100.0,100.0,403.0
1.0,100.0,100.0,100.0,404.0
4.1156,13.3961,80.6452,95.4301,405.0
2.6887,15.5673,100.0,100.0,406.0
1.0,100.0,100.0,100.0,407.0
3.1562,27.8646,100.0,100.0,408.0
1.0,100.0,100.0,100.0,409.0
2.028,63.9983,93.0446,99.6063,410.0
3.6364,54.8701,72.0779,99.7403,411.0
1.5311,46.8912,100.0,100.0,412.0
2.5554,67.1861,87.2727,96.3636,413.0
1.0,100.0,100.0,100.0,414.0
1.559,49.1026,99.7436,100.0,415.0
2.8597,24.7449,96.9388,100.0,416.0
3.689,33.9691,64.6846,100.0,417.0
7.729,12.1713,49.9576,52.078,418.0
2.9003,4.9242,100.0,100.0,419.0
5.4937,39.3635,44.7236,99.7487,420.0
1.0,100.0,100.0,100.0,421.0
3.2606,24.5636,100.0,100.0,422.0
5.2423,26.3508,61.7623,86.2012,423.0
1.0453,98.3128,100.0,100.0,424.0
3.7439,45.122,45.3659,100.0,425.0
10.601,18.4319,58.908,66.6256,426.0
1.0,100.0,100.0,100.0,427.0
5.6691,59.1707,76.1962,78.4689,428.0
2.081,45.9524,100.0,100.0,429.0
11.9182,18.4834,22.5118,22.7488,430.0
9.6145,19.6809,40.0118,56.8361,431.0
1.0297,98.6832,100.0,100.0,432.0
1.0,100.0,100.0,100.0,433.0
2.9489,51.4052,84.7775,97.9703,434.0
1.0,100.0,100.0,100.0,435.0
1.0,100.0,100.0,100.0,436.0
1.0,100.0,100.0,100.0,437.0
4.7464,50.6897,74.3295,84.0613,438.0
7.2639,50.4935,61.959,62.8702,439.0
1.1998,95.1253,99.1648,99.4685,440.0
1.3648,73.2955,98.8636,100.0,441.0
3.3716,20.6818,100.0,100.0,442.0
2.4748,62.4359,94.77,99.0686,443.0
2.8192,73.4375,74.0699,100.0,444.0
1.0,100.0,100.0,100.0,445.0
4.5218,51.5101,76.1745,89.038,446.0
9.8799,42.0177,59.1648,70.5285,447.0
1.0,100.0,100.0,100.0,448.0
2.4896,53.3077,95.614,97.076,449.0
1.0021,99.7872,100.0,100.0,450.0
6.1767,22.2698,66.167,75.6959,451.0
4.7436,30.4255,77.1986,80.4255,452.0
6.5165,43.7634,49.7849,77.2043,453.0
4.7792,37.8205,84.4373,92.9843,454.0
5.1221,2.8772,63.5088,99.193,455.0
2.9428,52.9799,76.0915,99.896,456.0
5.8527,13.5892,20.5394,100.0,457.0
1.1842,94.8276,97.7688,100.0,458.0
3.7328,28.1102,77.62,95.0642,459.0
1.0302,97.5855,100.0,100.0,460.0
1.6738,32.6172,100.0,100.0,461.0
3.5108,48.3366,87.5734,91.1937,462.0
2.5471,59.5425,89.7059,95.098,463.0
2.1027,55.6751,99.6086,99.8043,464.0
1.9172,70.963,88.5214,100.0,465.0
2.165,61.165,100.0,100.0,466.0
9.5783,15.5706,58.7041,70.2128,467.0
3.6788,33.6538,79.2308,97.3077,468.0
2.9607,25.1916,72.4138,99.4253,469.0
7.3728,63.2051,67.4679,71.0256,470.0
3.6536,58.7786,71.4695,97.3282,471.0
1.0,100.0,100.0,100.0,472.0
1.5532,59.5057,98.8593,99.8099,473.0
3.3974,36.064,77.5895,95.4802,474.0
3.1353,50.2511,77.3384,99.3723,475.0
7.2695,10.6942,11.257,99.531,476.0
5.0605,10.211,64.3389,90.9683,477.0
18.1065,35.5126,46.0712,48.6188,478.0
