Mean,Top1,Top5,Top10,Pos
2.2937,59.0909,93.007,95.9207,141.0
1.412,79.0509,97.1065,99.4213,142.0
1.0,100.0,100.0,100.0,143.0
1.0,100.0,100.0,100.0,144.0
1.0918,90.8163,100.0,100.0,145.0
1.7877,44.5205,97.2603,100.0,146.0
1.1769,90.4762,100.0,100.0,147.0
1.466,84.0136,97.619,98.6395,148.0
1.068,95.805,99.6599,100.0,149.0
1.3378,66.2162,100.0,100.0,150.0
1.0,100.0,100.0,100.0,151.0
4.017,28.5714,82.6531,91.8367,152.0
1.6419,70.6081,96.9595,99.6622,153.0
1.5805,75.1678,97.4273,98.9933,154.0
2.6216,70.9459,86.8243,93.2432,155.0
1.0133,99.6667,100.0,100.0,156.0
1.1078,92.8889,99.4444,100.0,157.0
1.7616,52.7594,98.6755,99.3377,158.0
1.6589,45.585,100.0,100.0,159.0
1.0033,99.6689,100.0,100.0,160.0
1.0265,97.351,100.0,100.0,161.0
1.5,50.0,100.0,100.0,162.0
1.1349,86.5132,100.0,100.0,163.0
1.8725,71.3508,93.8998,97.3856,164.0
1.4903,50.974,100.0,100.0,165.0
1.4383,60.0649,100.0,100.0,166.0
1.5258,47.4194,100.0,100.0,167.0
1.5227,51.9481,99.6753,100.0,168.0
1.3439,68.1529,100.0,100.0,169.0
4.0428,45.7237,83.5526,89.8026,170.0
2.8445,50.9554,87.1019,97.293,171.0
1.4363,59.3418,100.0,100.0,172.0
2.4193,37.4684,96.4241,98.4494,173.0
3.924,26.25,75.0,94.8333,174.0
1.0406,97.5,100.0,100.0,175.0
1.0,100.0,100.0,100.0,176.0
1.6062,53.75,99.375,100.0,177.0
1.5562,44.375,100.0,100.0,178.0
3.2859,25.7292,85.625,98.75,179.0
1.0309,96.9136,100.0,100.0,180.0
1.4695,60.3659,99.3902,99.3902,181.0
1.0061,99.3902,100.0,100.0,182.0
3.4366,23.5174,87.4233,98.773,183.0
1.5939,81.2121,94.5455,100.0,184.0
1.0301,96.988,100.0,100.0,185.0
2.9551,55.0898,86.5269,95.2096,186.0
1.0179,98.2143,100.0,100.0,187.0
1.5533,52.5641,100.0,100.0,188.0
1.6391,60.0,98.8166,98.8166,189.0
1.2294,93.3333,97.8431,99.4118,190.0
1.0,100.0,100.0,100.0,191.0
1.4506,60.7558,99.8547,100.0,192.0
2.0848,72.7229,93.1202,98.4496,193.0
1.4639,59.3931,99.7592,100.0,194.0
1.0607,97.6879,99.711,100.0,195.0
2.8643,31.1047,92.6357,98.2558,196.0
1.0833,96.5517,100.0,100.0,197.0
1.0914,93.7143,100.0,100.0,198.0
1.0,100.0,100.0,100.0,199.0
1.0057,99.4318,100.0,100.0,200.0
1.3757,68.6441,100.0,100.0,201.0
1.0511,96.0227,100.0,100.0,202.0
1.3249,81.6384,98.5876,100.0,203.0
2.8427,24.3446,100.0,100.0,204.0
1.3934,74.0689,99.4879,100.0,205.0
1.5452,56.4972,99.435,100.0,206.0
1.0056,99.4444,100.0,100.0,207.0
1.5074,61.9705,99.2634,99.7238,208.0
3.3938,51.1905,80.4029,97.7106,209.0
5.1473,41.8048,73.5727,84.3462,210.0
1.093,96.593,99.4475,99.4475,211.0
1.2405,77.1622,100.0,100.0,212.0
1.9486,44.0541,100.0,100.0,213.0
1.5401,77.6412,99.5446,100.0,214.0
1.6344,46.595,100.0,100.0,215.0
1.1004,93.2796,99.8208,100.0,216.0
1.8333,46.2366,100.0,100.0,217.0
1.9135,61.3514,94.5946,98.3784,218.0
1.34,85.0713,97.9501,99.7326,219.0
7.872,37.4772,64.5719,75.7741,220.0
1.492,55.3476,99.287,100.0,221.0
1.828,42.0635,98.9418,100.0,222.0
2.2914,74.7818,92.5829,96.4223,223.0
1.0026,99.7382,100.0,100.0,224.0
2.1834,33.0017,98.7609,100.0,225.0
1.3508,88.2199,96.8586,99.4764,226.0
1.5226,82.0312,96.3542,99.566,227.0
1.1658,94.0415,98.4456,99.4819,228.0
1.5495,48.0903,100.0,100.0,229.0
1.5,50.0,100.0,100.0,230.0
1.0464,95.3608,100.0,100.0,231.0
7.125,22.2789,66.2415,79.4218,232.0
1.5455,65.1515,97.9798,100.0,233.0
3.4588,25.9259,82.3232,96.7172,234.0
2.7314,69.6809,89.3617,92.8191,235.0
1.5988,84.0452,95.1424,98.4506,236.0
1.2,89.5,99.5,100.0,237.0
1.5283,51.4167,99.5833,99.9167,238.0
4.0791,26.2626,91.33,93.8552,239.0
1.8076,62.0033,94.9754,99.2611,240.0
1.1576,95.3202,99.0148,99.5074,241.0
1.451,59.8039,100.0,100.0,242.0
1.694,56.8219,97.7124,99.6324,243.0
1.5024,49.7561,100.0,100.0,244.0
4.3788,61.6016,78.2846,89.0325,245.0
1.0,100.0,100.0,100.0,246.0
1.5283,82.6861,96.1974,100.0,247.0
1.4523,63.9968,98.9482,99.8382,248.0
1.0,100.0,100.0,100.0,249.0
1.2919,91.866,98.0861,99.5215,250.0
1.0,100.0,100.0,100.0,251.0
1.0283,99.2925,100.0,100.0,252.0
1.1085,91.9811,100.0,100.0,253.0
1.0188,99.061,100.0,100.0,254.0
1.7574,76.6823,94.4444,98.5915,255.0
2.7089,35.0939,88.8889,99.8826,256.0
1.5419,86.2791,95.3488,99.7674,257.0
5.6051,12.7726,69.7819,87.0717,258.0
1.0602,98.1481,99.0741,100.0,259.0
1.0,100.0,100.0,100.0,260.0
1.3053,79.2056,99.2991,100.0,261.0
3.875,30.5556,84.4907,94.9074,262.0
2.055,32.9511,100.0,100.0,263.0
2.9727,42.0413,91.8381,95.5242,264.0
1.3532,77.37,98.8532,99.7706,265.0
1.8494,66.5221,94.8478,100.0,266.0
3.4063,48.8479,83.3333,93.8556,267.0
1.0,100.0,100.0,100.0,268.0
4.2359,29.4643,79.2411,91.6667,269.0
2.099,42.5595,93.5268,98.8095,270.0
1.0,100.0,100.0,100.0,271.0
1.0306,97.1616,100.0,100.0,272.0
1.2326,76.7391,100.0,100.0,273.0
2.8461,34.5706,90.9389,96.5066,274.0
2.3184,63.8841,90.4203,96.8478,275.0
1.6652,58.1884,98.7681,100.0,276.0
2.3732,42.5362,92.1014,97.8261,277.0
1.6389,83.6219,96.645,98.3045,278.0
1.1717,87.1245,99.1416,100.0,279.0
1.3962,61.3347,100.0,100.0,280.0
3.3177,60.4255,78.7943,94.0426,281.0
1.6206,63.0496,97.9433,98.9362,282.0
3.0609,30.6723,92.2269,94.7479,283.0
4.0819,68.6441,82.1328,89.4068,284.0
1.5,50.0,100.0,100.0,285.0
4.2656,22.545,82.5726,88.5201,286.0
2.0581,47.541,95.6284,97.8142,287.0
1.8989,51.5642,95.6967,100.0,288.0
1.5918,80.7483,95.3741,99.7959,289.0
1.7337,74.3902,96.8157,98.7805,290.0
1.5,50.0,100.0,100.0,291.0
1.0081,99.5951,100.0,100.0,292.0
6.6837,40.0956,78.4836,83.4699,293.0
1.0141,98.7952,100.0,100.0,294.0
1.096,90.4,100.0,100.0,295.0
6.2754,35.83,80.7625,85.1889,296.0
3.2088,30.589,84.5382,96.988,297.0
2.0896,48.0279,96.4077,99.1102,298.0
6.5799,30.0136,63.8211,81.3008,299.0
1.0,100.0,100.0,100.0,300.0
1.5929,61.6601,100.0,100.0,301.0
2.0236,34.1864,100.0,100.0,302.0
1.0455,96.6403,99.8024,100.0,303.0
3.0992,64.881,82.5397,94.6429,304.0
1.0827,92.9134,100.0,100.0,305.0
1.3508,85.0129,98.6434,99.2248,306.0
4.7613,24.9035,75.9974,91.0553,307.0
3.0965,32.3681,92.1493,94.5946,308.0
1.5657,52.7778,99.2424,100.0,309.0
1.0267,99.0458,100.0,100.0,310.0
1.1277,93.522,99.3396,99.6226,311.0
1.0075,99.2537,100.0,100.0,312.0
1.0037,99.8134,100.0,100.0,313.0
2.0251,37.6704,97.7385,99.9071,314.0
1.0,100.0,100.0,100.0,315.0
1.6093,74.2593,97.037,99.2593,316.0
1.6008,58.1332,97.9956,99.8236,317.0
