Mean,Top1,Top5,Top10,Pos
1.877,60.3825,95.6284,97.8142,212.0
1.0,100.0,100.0,100.0,213.0
1.1929,94.5652,98.3696,98.913,214.0
1.5,50.0,100.0,100.0,215.0
1.5,50.0,100.0,100.0,216.0
1.0403,96.2366,100.0,100.0,217.0
1.0511,96.2366,100.0,100.0,218.0
1.1561,89.1534,100.0,100.0,219.0
1.2711,91.6667,98.2456,99.6491,220.0
2.3018,65.8333,92.7193,97.7193,221.0
1.2289,77.5,100.0,100.0,222.0
3.8551,44.5899,80.6283,91.1867,223.0
1.0208,99.4792,100.0,100.0,224.0
1.0825,97.0175,99.4737,100.0,225.0
2.0794,32.3402,100.0,100.0,226.0
1.1031,93.8144,99.7423,100.0,227.0
6.8122,32.1489,68.5279,80.203,228.0
3.6923,67.5765,84.3027,91.7602,229.0
1.03,99.0,99.5,100.0,230.0
2.6133,73.5,90.4167,94.0833,231.0
1.5717,80.0,96.5833,98.8333,232.0
1.5762,47.625,99.75,100.0,233.0
2.1682,33.9583,98.6917,100.0,234.0
3.5303,44.9495,81.3131,93.1818,235.0
1.505,51.7327,100.0,100.0,236.0
2.9187,32.2139,88.0597,99.005,237.0
1.8936,65.1709,96.0256,99.1453,238.0
1.4163,65.2709,99.2611,100.0,239.0
1.0392,98.0392,99.5098,100.0,240.0
1.0588,96.5686,100.0,100.0,241.0
1.0244,97.8049,100.0,100.0,242.0
1.0561,94.878,100.0,100.0,243.0
1.0293,99.0244,99.5122,100.0,244.0
1.5049,80.178,97.5728,98.301,245.0
1.0,100.0,100.0,100.0,246.0
1.5,50.0,100.0,100.0,247.0
4.1375,64.1667,83.5833,89.6667,248.0
5.3434,45.6119,75.0805,83.9372,249.0
1.3381,85.7143,97.8571,99.6032,250.0
2.6225,73.5,90.0,92.75,251.0
1.0,100.0,100.0,100.0,252.0
1.8087,83.4524,94.2063,96.3889,253.0
3.2982,29.7448,93.0622,95.5343,254.0
1.6171,47.4843,100.0,100.0,255.0
1.7583,55.7783,96.8947,99.3711,256.0
4.8175,23.1438,81.0427,88.6256,257.0
1.6142,80.0469,97.5352,98.748,258.0
1.8561,79.0094,93.5142,98.467,259.0
1.0,100.0,100.0,100.0,260.0
2.6958,57.3113,89.7013,94.3396,261.0
2.6145,44.7752,93.7364,97.969,262.0
1.4421,84.7222,97.6852,100.0,263.0
1.0576,98.1567,99.7696,99.7696,264.0
1.7766,61.9321,95.7077,99.159,265.0
1.5772,82.4924,95.0306,100.0,266.0
2.039,33.1422,100.0,100.0,267.0
1.2179,86.9266,99.0826,100.0,268.0
1.0,100.0,100.0,100.0,269.0
2.7104,40.4871,88.8889,94.2922,270.0
4.2125,40.2141,79.5872,90.8257,271.0
1.1455,91.8182,99.5455,100.0,272.0
2.1629,67.0536,90.9673,98.4747,273.0
1.6133,56.5926,98.7407,100.0,274.0
1.4714,81.7181,96.9163,99.5595,275.0
1.0,100.0,100.0,100.0,276.0
1.5736,67.1014,99.7826,100.0,277.0
2.1595,52.0924,92.785,98.7013,278.0
4.065,17.726,76.2712,95.904,279.0
1.2025,79.7468,100.0,100.0,280.0
1.7241,54.3417,99.7899,100.0,281.0
1.5105,48.954,100.0,100.0,282.0
2.4101,69.6241,89.0709,96.7447,283.0
3.019,68.4302,85.4426,94.0871,284.0
1.427,60.1314,99.8617,100.0,285.0
2.1786,45.5882,97.8992,99.1597,286.0
2.3264,45.5372,93.1543,97.7273,287.0
2.7348,65.6336,86.0193,95.3168,288.0
1.5014,79.5082,97.6776,99.4536,289.0
1.0061,99.3902,100.0,100.0,290.0
1.5765,65.0273,98.224,98.8388,291.0
4.0583,48.5597,86.8313,90.6722,292.0
1.2359,92.5403,97.9839,100.0,293.0
2.1088,62.0133,94.7067,97.2533,294.0
1.006,99.4,100.0,100.0,295.0
1.8007,60.9333,95.6,100.0,296.0
2.062,49.7876,96.0171,98.9057,297.0
1.0315,97.4409,100.0,100.0,298.0
2.2392,61.5033,94.0523,96.9935,299.0
1.0215,98.8281,100.0,100.0,300.0
1.3008,69.9219,100.0,100.0,301.0
1.3643,88.3399,97.9578,98.6166,302.0
1.1537,93.2555,99.1569,99.4163,303.0
1.9351,39.5349,99.3217,99.9031,304.0
1.0116,99.2248,100.0,100.0,305.0
1.473,52.7027,100.0,100.0,306.0
1.1038,89.6154,100.0,100.0,307.0
1.0,100.0,100.0,100.0,308.0
1.8333,78.7879,93.9394,97.7273,309.0
1.3248,87.1843,98.3586,99.6212,310.0
1.5,50.0,100.0,100.0,311.0
1.6655,55.6429,97.3283,99.6879,312.0
1.0056,99.7191,100.0,100.0,313.0
1.0,100.0,100.0,100.0,314.0
1.5243,47.5746,100.0,100.0,315.0
3.3424,27.8382,84.7222,95.5918,316.0
1.0018,99.8208,100.0,100.0,317.0
5.3275,43.5662,81.0049,87.3162,318.0
1.3416,66.7853,100.0,100.0,319.0
1.0,100.0,100.0,100.0,320.0
2.0754,78.8575,91.9906,96.6431,321.0
1.1661,93.7574,99.1166,100.0,322.0
